Id,SalePrice
1461,115019.92386644127
1462,213923.75116881638
1463,203107.56000564934
1464,222905.2736682684
1465,161941.69936192562
1466,158840.56184908716
1467,166348.6594868998
1468,191676.6433380112
1469,190973.68790921904
1470,113120.14086941516
1471,176851.01871061514
1472,22449.139572462358
1473,37241.239889294695
1474,37842.551440012554
1475,46999.01076366822
1476,327585.7008007518
1477,267023.461704249
1478,334358.3860309279
1479,314420.8814020294
1480,438230.16346692
1481,298824.6324679991
1482,247057.4530029102
1483,229327.9582764396
1484,217706.85729420383
1485,230993.64352679078
1486,217569.22020136268
1487,291308.8891755022
1488,259353.3979340229
1489,256886.86158796336
1490,266620.28361323394
1491,221553.1992149536
1492,56220.66915288953
1493,192706.30286138778
1494,262234.50562876434
1495,225210.04867185195
1496,230718.55911499963
1497,184366.691104932
1498,151175.20208004382
1499,150424.33631469298
1500,172043.3352176204
1501,197733.01634567697
1502,183877.92070384888
1503,271887.61933161604
1504,235636.5540172386
1505,252681.88724801224
1506,189567.47082958854
1507,206913.00362804424
1508,189395.23011071264
1509,87117.19863370137
1510,186061.62145212086
1511,123912.71595717184
1512,166352.192004437
1513,118988.15460216103
1514,147516.91387510466
1515,177988.21827192852
1516,153170.4333665808
1517,168942.85578317568
1518,84191.4514694301
1519,261155.66511996626
1520,136910.91663426167
1521,169691.67400158732
1522,156438.33039142622
1523,93652.26752553297
1524,113089.33598337916
1525,83232.64091918271
1526,94352.59441250622
1527,131806.6112300565
1528,72744.37130915136
1529,127605.81541748517
1530,233997.4407000799
1531,142218.18668549065
1532,104065.4563114293
1533,212920.8387327002
1534,154006.81083446703
1535,166688.25924277198
1536,106045.57596749737
1537,152205.33267075178
1538,143281.1970118977
1539,224466.43260607473
1540,180536.37217426533
1541,131448.6791287911
1542,80980.93115873296
1543,117212.17681127724
1544,85252.57158425209
1545,104134.67255466098
1546,116763.03381861572
1547,110399.57623597806
1548,74048.67585390722
1549,128724.8586030036
1550,117145.41002192
1551,139614.94614641674
1552,78410.7995808112
1553,174121.8437345771
1554,104736.20467689246
1555,186388.8907083799
1556,177494.7601156949
1557,59454.42185646767
1558,150664.5166870853
1559,135916.8810335768
1560,62521.41544981778
1561,109501.26351867747
1562,160995.3964199226
1563,126920.08011893972
1564,119765.38526735433
1565,153671.48917171027
1566,275286.74936979066
1567,101672.38944499976
1568,279023.8438142601
1569,189698.42020751134
1570,166196.15780523713
1571,162463.49494394075
1572,136924.4161118346
1573,319822.25649653503
1574,155994.9306115548
1575,324326.52126587456
1576,231165.01577970624
1577,249924.7975357977
1578,148465.69366176336
1579,216128.85843783795
1580,195668.89000587023
1581,197935.10478099887
1582,133825.63614025887
1583,304002.43937141274
1584,230959.90609296106
1585,225138.8570527214
1586,127096.81668682891
1587,130014.97696203577
1588,159076.8161735441
1589,150058.42234460625
1590,104775.78277361035
1591,128472.34811378473
1592,192312.8512477852
1593,99591.1776447634
1594,23885.902341219917
1595,175166.92489238002
1596,226872.61623277195
1597,160072.6363988048
1598,226687.80094533594
1599,176189.63727169705
1600,166867.29975585337
1601,70437.82632201351
1602,128721.4685196943
1603,142557.525821587
1604,313748.745659508
1605,220608.6298575834
1606,106614.2091064078
1607,69675.6219737418
1608,264448.05980151845
1609,244782.17271280286
1610,196209.59260564996
1611,145350.4491002943
1612,217642.8201941969
1613,190453.63339847417
1614,157206.31948361694
1615,68619.72089402324
1616,82913.74540913323
1617,73314.61197690855
1618,95486.62992648911
1619,186528.35141767
1620,109843.57164406763
1621,92962.89841066723
1622,140995.53334942815
1623,291336.6462033292
1624,242153.07406195434
1625,141651.16038351526
1626,182415.17268520835
1627,186653.04968969658
1628,270599.6354075439
1629,192007.68959380235
1630,242769.97168207084
1631,183774.5478346237
1632,189530.2336107572
1633,207724.5876376974
1634,208771.99648423877
1635,180253.2102948421
1636,182061.638891583
1637,176344.71155076954
1638,133431.7781316609
1639,193010.03770605082
1640,160994.69769988474
1641,181135.11444159364
1642,254544.4756115317
1643,198312.4053586061
1644,227360.65566361212
1645,181592.7472449723
1646,131434.3726763896
1647,123221.71254622791
1648,110151.73310009377
1649,136983.88464568317
1650,98633.58598345799
1651,97655.12987525597
1652,32205.642808696488
1653,38783.71453169748
1654,48273.1952101629
1655,60455.29421862797
1656,45992.32276080773
1657,62424.74727734362
1658,84788.17463705319
1659,62081.84593775164
1660,198968.39395459986
1661,373761.41636359156
1662,299281.7579097292
1663,357541.46143692953
1664,447081.9439511503
1665,312120.9324099665
1666,349844.93738827086
1667,308016.6260551429
1668,330273.16756129276
1669,329425.7185255581
1670,329019.7295867237
1671,291226.81676451926
1672,362635.36155679275
1673,268040.5890369833
1674,265335.52673481393
1675,233069.66994342738
1676,223690.1364349572
1677,248704.22208277567
1678,432951.94492641115
1679,353493.1894053961
1680,314337.40884696646
1681,290453.16359719477
1682,323338.9371132557
1683,218875.0241940961
1684,218293.63179343822
1685,217769.6114501567
1686,214422.61759139167
1687,201358.6821667073
1688,230811.37829896118
1689,227964.8114033568
1690,229831.42426836508
1691,220051.02996222052
1692,238071.25285991692
1693,224319.51772858071
1694,198621.06860656547
1695,184379.3104698116
1696,219837.71598417603
1697,184698.45127324737
1698,269649.36019503267
1699,322511.6677102562
1700,240070.8050391105
1701,223683.78988024232
1702,281129.2224873384
1703,275581.1819041207
1704,288187.9410458435
1705,294302.5980740021
1706,402822.57407218416
1707,259823.60585593333
1708,250413.0501582597
1709,283194.9930393209
1710,263652.17500765255
1711,303981.47930281993
1712,286744.79927056143
1713,280946.0561685304
1714,241857.37017280588
1715,224834.39097669715
1716,191360.84910821807
1717,214057.33753961153
1718,167951.82229937543
1719,208634.69267170376
1720,267088.4484509898
1721,162707.14355514137
1722,138351.53320541416
1723,160307.4299943879
1724,242579.29919254084
1725,218498.53015271848
1726,212056.64591936104
1727,152802.1150838141
1728,192696.14485502808
1729,155334.5386463423
1730,103892.54002919671
1731,150222.04186769223
1732,125606.4948574669
1733,107555.00901188196
1734,126261.21002852067
1735,75434.40596586712
1736,165761.5723767868
1737,260756.5139611313
1738,220499.93358217907
1739,191264.0196449987
1740,254538.28662981652
1741,240038.5491610414
1742,187416.75276816424
1743,190466.40376050115
1744,268856.76547256263
1745,190315.63025306675
1746,215644.18037308715
1747,186097.26903270048
1748,204219.0273973136
1749,156769.2252150108
1750,128725.85522273713
1751,219034.32170141995
1752,104827.88140325161
1753,131113.21852251017
1754,150529.36971593666
1755,192145.95937143388
1756,52192.23911258405
1757,119103.45125900173
1758,149014.57354104938
1759,180494.03792989298
1760,190364.3443815892
1761,147345.7279916023
1762,120199.20100969344
1763,173093.77683424987
1764,140531.78295704717
1765,204246.91158020296
1766,166371.92357895867
1767,184032.204044985
1768,149329.5559814868
1769,142443.7250696763
1770,157249.39191753225
1771,86542.39667262477
1772,112037.29424070098
1773,126306.09196459842
1774,173433.25185626262
1775,142494.0271889329
1776,102287.23403394721
1777,109939.75382345107
1778,174280.73125197776
1779,132719.8613905945
1780,84330.6162058303
1781,93621.7684886068
1782,115987.56058575305
1783,163787.28227290238
1784,125997.09140700563
1785,124383.30858170029
1786,148409.8475341977
1787,170719.16139043114
1788,113000.84091125138
1789,140566.50438730055
1790,100458.84887944668
1791,137544.92598789898
1792,122878.68030504769
1793,165726.29414446646
1794,188844.15301326825
1795,118797.36118005999
1796,173597.89155553206
1797,126660.31500053025
1798,94480.51313447137
1799,120693.65466980294
1800,107977.2972178777
1801,121477.16285704277
1802,104258.68165693132
1803,123416.32028711302
1804,137143.57764668087
1805,119389.6734400496
1806,125338.90652459233
1807,119046.17521965137
1808,153233.39729918278
1809,138750.26771582564
1810,100682.53598384897
1811,128410.13241306125
1812,117490.92236826575
1813,57725.97293872638
1814,93565.31090550823
1815,97605.33276383275
1816,58979.15590733387
1817,154817.8227887043
1818,139292.80580136777
1819,132568.76849124004
1820,110947.8611291307
1821,110599.62278606636
1822,132791.05527283525
1823,122133.44109107614
1824,97998.07600090875
1825,96456.98713196928
1826,103126.91402819539
1827,107903.77143831264
1828,124157.69286014352
1829,142453.07385517325
1830,124672.90095123128
1831,167626.2303859989
1832,205281.3694737421
1833,126215.75322736103
1834,165698.01324339834
1835,120748.82717834628
1836,91833.48504664222
1837,182166.11388226564
1838,106557.1460714562
1839,155855.8645118083
1840,172175.09604084652
1841,143020.83289931924
1842,114605.28543038302
1843,147680.29491885845
1844,115630.48870436344
1845,149071.35706016168
1846,177889.08766272388
1847,216857.2006302086
1848,158865.52023991538
1849,171146.79135869892
1850,105614.31593859865
1851,146733.49703910004
1852,112933.3747796967
1853,184734.8942514163
1854,180353.94389902276
1855,231731.89082822355
1856,226016.0943557626
1857,150562.61385160105
1858,95107.65839451396
1859,104710.48212107294
1860,111883.85443126403
1861,126318.33242240199
1862,230638.15021375846
1863,221980.25651748697
1864,222004.95558675146
1865,361590.0098745829
1866,338002.3793986713
1867,256949.04569118057
1868,325235.4065072192
1869,250482.89270676585
1870,269642.3513707583
1871,299084.29488645575
1872,230832.05820625531
1873,263253.67721593694
1874,224312.85988565558
1875,250874.53674241144
1876,222413.53632018174
1877,262269.60928359884
1878,278571.1249137755
1879,176150.6260998728
1880,152936.8493543021
1881,277356.55804470845
1882,256155.49431502144
1883,214617.9614927949
1884,211373.46138512532
1885,287699.0847894848
1886,302011.3370470548
1887,263939.7701722104
1888,296713.6372111242
1889,210115.2787610162
1890,139562.55286182972
1891,211472.76978684013
1892,133503.89357374015
1893,142985.92059821685
1894,148016.496973181
1895,175973.92375757263
1896,119559.96733922738
1897,103695.03422973142
1898,129660.6961477152
1899,138888.6648701686
1900,217360.2995595631
1901,157600.68783138497
1902,160546.78718783282
1903,120879.86194023631
1904,165367.2476387032
1905,212720.98653910708
1906,279297.35385431314
1907,267671.98931575095
1908,10655.860004966264
1909,79011.11859008062
1910,57560.38151569724
1911,214589.23140269006
1912,266715.1993673991
1913,194742.10144331038
1914,103668.52600808855
1915,334025.80282545876
1916,111836.09182615779
1917,224358.41811703617
1918,102803.35939239446
1919,109789.72929533661
1920,131796.65653086695
1921,353320.11826114263
1922,339848.736346185
1923,208706.93039515102
1924,292166.78850747336
1925,232087.86499261804
1926,372191.30201691575
1927,135954.33540871914
1928,188389.0852050679
1929,128745.57145774805
1930,184001.4249647972
1931,94994.66229699158
1932,104802.41650023637
1933,184485.68898463994
1934,186221.21194546507
1935,189865.5128819366
1936,217794.01277630078
1937,168441.84700710946
1938,198948.41334863394
1939,219434.0398950867
1940,170791.7766405743
1941,188553.3998130424
1942,170852.22477127315
1943,201417.79294545343
1944,273033.66966757656
1945,328023.025993002
1946,172586.39949422542
1947,331629.3720105228
1948,204728.42352744562
1949,267061.8557042278
1950,183417.12538555203
1951,234713.72214576133
1952,244027.26423413586
1953,172546.6422826183
1954,167611.98173956916
1955,141376.57960324004
1956,320760.0334768173
1957,116673.8383350651
1958,240179.9355180347
1959,107868.73832736182
1960,107807.78676305793
1961,141214.61637731403
1962,44703.92121892006
1963,48415.18002593159
1964,35705.88579277528
1965,73745.5845538136
1966,65240.82193904827
1967,321665.4025613845
1968,395068.1922625756
1969,376468.39304834
1970,350577.3531884949
1971,384560.4615067956
1972,314164.8811174784
1973,289415.87659172586
1974,295779.98055353557
1975,414151.48215430684
1976,287618.49437563115
