Id,SalePrice
1461,115210.0
1462,196250.0
1463,169045.0
1464,189392.5
1465,162490.0
1466,158875.0
1467,155145.0
1468,153700.0
1469,161155.0
1470,131090.0
1471,198495.0
1472,99850.0
1473,112615.0
1474,130000.0
1475,116645.0
1476,422916.6
1477,280401.3
1478,366123.8
1479,318346.4
1480,535227.8
1481,339172.8
1482,200771.5
1483,203717.8
1484,222820.0
1485,195055.2
1486,207000.0
1487,275012.2
1488,223930.0
1489,223675.5
1490,234463.6
1491,201290.0
1492,124388.7
1493,208387.0
1494,241360.0
1495,233840.0
1496,253771.7
1497,181540.0
1498,176930.0
1499,172393.2
1500,192588.2
1501,193075.0
1502,178559.5
1503,282822.9
1504,207975.0
1505,240329.7
1506,190074.0
1507,202617.2
1508,175680.0
1509,122935.0
1510,181740.0
1511,165680.0
1512,179000.0
1513,123600.0
1514,184990.5
1515,156390.0
1516,133970.0
1517,162080.0
1518,135340.0
1519,214800.0
1520,159845.0
1521,148145.0
1522,170740.0
1523,115315.0
1524,119005.0
1525,121150.0
1526,119690.0
1527,127437.5
1528,119940.0
1529,140450.0
1530,229600.0
1531,154675.3
1532,121740.0
1533,126990.3
1534,134460.0
1535,130520.0
1536,113850.0
1537,112550.0
1538,142295.0
1539,162268.4
1540,93540.0
1541,136690.0
1542,116690.0
1543,166700.0
1544,127128.7
1545,109585.0
1546,120890.0
1547,131640.0
1548,105390.4
1549,112098.0
1550,94333.7
1551,113698.7
1552,125855.9
1553,135710.0
1554,112720.0
1555,173400.0
1556,80590.0
1557,115588.7
1558,126890.0
1559,91977.6
1560,107550.0
1561,136997.1
1562,133380.0
1563,132635.0
1564,159105.0
1565,134485.0
1566,232120.0
1567,105200.0
1568,257898.0
1569,120990.0
1570,134935.0
1571,137640.0
1572,140720.0
1573,265193.2
1574,152840.0
1575,289260.0
1576,219435.5
1577,196299.0
1578,125200.0
1579,179430.0
1580,168030.0
1581,165565.0
1582,133270.0
1583,291382.6
1584,209445.0
1585,185043.2
1586,99750.0
1587,138617.5
1588,166530.0
1589,87730.0
1590,119670.0
1591,135885.3
1592,163640.0
1593,118120.0
1594,106948.3
1595,149100.0
1596,162830.0
1597,179580.0
1598,200645.0
1599,174540.0
1600,167180.0
1601,119510.4
1602,134090.0
1603,126628.7
1604,341135.2
1605,192195.0
1606,139450.0
1607,184700.0
1608,246750.0
1609,227623.7
1610,162765.0
1611,151270.3
1612,192425.0
1613,175290.0
1614,137740.0
1615,105240.0
1616,103740.0
1617,105490.0
1618,128640.0
1619,152365.2
1620,173750.0
1621,130340.0
1622,148500.0
1623,257218.6
1624,223510.0
1625,135945.0
1626,174250.0
1627,168955.0
1628,252791.1
1629,159660.0
1630,339039.3
1631,188590.0
1632,197200.0
1633,181600.0
1634,171685.0
1635,174445.0
1636,154040.0
1637,163550.0
1638,182320.0
1639,175580.0
1640,176755.0
1641,170804.0
1642,243107.8
1643,230562.1
1644,208290.0
1645,181890.0
1646,167264.0
1647,151533.7
1648,129595.0
1649,130830.0
1650,127315.0
1651,118420.0
1652,107140.0
1653,102350.0
1654,124940.0
1655,128990.0
1656,129790.0
1657,124025.0
1658,160205.0
1659,95150.0
1660,169554.0
1661,499787.2
1662,336918.9
1663,462821.5
1664,470656.1
1665,347788.2
1666,445409.6
1667,363498.5
1668,394165.7
1669,337836.3
1670,397727.0
1671,310611.3
1672,517302.1
1673,263174.3
1674,233565.0
1675,208247.6
1676,206824.0
1677,206895.5
1678,509685.5
1679,432687.4
1680,393430.7
1681,259675.0
1682,373478.2
1683,206203.0
1684,201370.0
1685,197815.2
1686,222670.0
1687,204416.8
1688,197504.1
1689,210080.0
1690,198590.0
1691,200290.0
1692,213347.5
1693,197985.2
1694,170245.0
1695,159690.0
1696,272115.9
1697,159660.0
1698,257168.0
1699,284495.6
1700,226763.7
1701,217655.0
1702,276653.0
1703,236912.2
1704,271790.0
1705,290635.6
1706,493545.3
1707,255290.0
1708,218130.0
1709,267623.9
1710,230572.0
1711,295282.8
1712,300479.4
1713,229605.0
1714,214462.8
1715,191703.5
1716,176910.0
1717,195110.0
1718,161005.0
1719,208301.1
1720,239511.1
1721,181870.0
1722,145490.0
1723,155520.0
1724,215786.8
1725,206077.3
1726,171550.0
1727,162355.0
1728,186335.0
1729,153650.0
1730,124375.0
1731,131665.0
1732,144325.0
1733,122680.0
1734,134592.5
1735,137640.0
1736,128570.3
1737,297320.0
1738,220195.3
1739,204142.8
1740,231468.4
1741,203513.5
1742,165075.0
1743,170930.0
1744,343200.0
1745,200790.0
1746,211717.0
1747,183000.0
1748,203955.0
1749,166690.0
1750,135040.0
1751,210520.0
1752,125740.0
1753,140530.0
1754,189200.0
1755,175990.0
1756,127905.0
1757,130762.8
1758,165090.0
1759,142340.0
1760,143795.0
1761,163240.0
1762,136446.0
1763,169815.0
1764,116605.0
1765,176090.0
1766,193305.0
1767,163920.0
1768,145455.0
1769,163950.0
1770,143540.0
1771,127910.0
1772,126282.5
1773,135785.0
1774,198290.0
1775,138315.0
1776,138380.0
1777,127170.3
1778,143860.0
1779,141560.0
1780,128160.0
1781,119592.5
1782,135820.0
1783,144300.0
1784,98965.0
1785,134672.5
1786,192190.4
1787,167040.0
1788,117193.7
1789,128238.0
1790,126575.0
1791,181090.0
1792,130590.0
1793,139220.0
1794,157740.0
1795,154775.3
1796,202480.0
1797,133335.0
1798,120038.0
1799,123235.3
1800,127940.0
1801,127080.0
1802,130015.0
1803,138250.0
1804,146626.0
1805,140930.0
1806,107640.0
1807,92127.6
1808,119690.0
1809,136225.9
1810,125457.5
1811,116968.2
1812,114490.0
1813,115250.0
1814,120350.4
1815,99350.0
1816,128173.0
1817,122900.0
1818,155780.0
1819,136780.0
1820,112605.0
1821,126190.0
1822,136190.0
1823,120353.7
1824,112460.0
1825,119550.0
1826,117630.0
1827,130900.0
1828,114100.4
1829,131240.0
1830,105540.0
1831,92250.0
1832,97190.0
1833,125948.0
1834,137810.0
1835,82250.0
1836,102150.0
1837,153115.0
1838,106300.0
1839,129945.0
1840,151090.5
1841,164960.0
1842,117580.0
1843,153530.0
1844,152145.0
1845,137100.0
1846,169390.0
1847,186140.0
1848,127515.0
1849,146217.5
1850,132413.9
1851,141300.0
1852,124577.5
1853,156520.0
1854,161810.0
1855,156520.0
1856,221738.6
1857,152520.0
1858,125735.0
1859,120295.0
1860,159110.0
1861,132265.0
1862,271787.0
1863,264103.2
1864,264103.2
1865,402395.1
1866,386358.2
1867,203720.0
1868,323329.6
1869,226826.8
1870,226512.0
1871,279892.2
1872,197240.0
1873,264384.0
1874,172690.0
1875,206734.0
1876,177630.0
1877,209338.8
1878,236312.2
1879,160970.0
1880,128435.0
1881,277046.1
1882,219775.8
1883,170540.0
1884,182490.0
1885,269402.8
1886,304490.0
1887,223287.5
1888,259435.0
1889,182950.0
1890,147375.0
1891,157840.0
1892,107750.0
1893,135115.0
1894,177200.0
1895,162210.0
1896,123290.0
1897,130080.0
1898,101700.0
1899,139835.0
1900,146310.0
1901,126402.1
1902,152525.0
1903,186440.0
1904,155743.4
1905,163990.0
1906,179150.0
1907,248100.0
1908,97510.0
1909,139770.0
1910,129250.0
1911,168500.0
1912,271480.0
1913,173480.0
1914,106040.0
1915,408646.2
1916,98338.7
1917,206385.0
1918,148180.0
1919,151026.0
1920,167050.0
1921,439302.0
1922,414483.7
1923,187350.0
1924,270596.3
1925,204760.0
1926,467670.7
1927,139450.0
1928,163415.0
1929,123390.0
1930,143350.0
1931,135436.0
1932,136960.0
1933,186990.0
1934,166980.0
1935,173790.0
1936,188215.7
1937,165895.0
1938,176470.0
1939,271530.0
1940,184363.0
1941,172950.0
1942,165504.0
1943,258730.0
1944,443139.0
1945,378635.0
1946,170220.0
1947,444912.9
1948,205300.0
1949,274317.0
1950,184940.0
1951,244828.7
1952,195780.0
1953,195530.0
1954,159915.0
1955,137085.0
1956,277290.0
1957,133480.0
1958,238738.9
1959,140040.0
1960,113460.0
1961,124735.0
1962,110215.0
1963,103225.0
1964,112740.0
1965,129845.0
1966,120085.0
1967,363808.3
1968,502639.8
1969,482141.3
1970,448574.7
1971,459301.4
1972,328355.6
1973,265259.3
1974,311930.0
1975,426690.5
1976,301590.2
1977,364046.1
1978,343108.5
1979,352761.3
1980,254644.3
1981,406199.8
1982,191876.5
1983,195649.0
1984,177345.0
1985,250504.1
1986,230913.1
1987,229687.6
1988,206920.0
1989,197470.0
1990,206130.3
1991,253060.0
1992,207150.0
1993,174065.0
1994,206090.0
1995,180250.0
1996,246220.6
1997,287790.2
1998,309380.4
1999,197082.8
2000,242848.5
2001,256719.8
2002,256903.2
2003,224885.0
2004,340472.6
2005,273299.0
2006,210433.7
2007,265252.2
2008,230897.5
2009,197470.0
2010,198529.5
2011,166650.0
2012,185240.0
2013,191573.3
2014,183060.0
2015,194441.2
2016,186140.0
2017,168745.0
2018,142425.8
2019,127130.0
2020,119518.3
2021,135015.0
2022,169590.0
2023,105440.0
2024,209943.5
2025,320069.2
2026,178100.0
2027,168050.0
2028,165825.0
2029,154760.0
2030,226252.2
2031,232919.7
2032,236034.2
2033,237458.9
2034,185045.0
2035,196803.4
2036,179450.0
2037,171370.0
2038,214885.1
2039,241170.0
2040,288830.0
2041,268640.0
2042,175320.0
2043,163830.0
2044,159030.0
2045,183890.0
2046,149140.0
2047,126800.0
2048,135180.0
2049,142130.0
2050,136800.0
2051,123930.0
2052,142800.0
2053,161140.0
2054,112833.4
2055,170910.0
2056,133530.0
2057,134980.0
2058,192505.0
2059,158640.0
2060,141400.0
2061,166140.0
2062,137100.0
2063,131255.0
2064,136440.0
2065,183245.4
2066,168690.5
2067,163715.0
2068,126430.0
2069,122440.0
2070,107100.0
2071,142010.0
2072,161640.0
2073,132491.0
2074,179590.0
2075,150380.0
2076,124786.4
2077,153630.0
2078,110053.0
2079,123010.0
2080,107788.7
2081,100725.0
2082,175350.0
2083,114790.0
2084,122975.0
2085,137940.0
2086,140580.0
2087,123480.0
2088,118090.0
2089,113650.0
2090,82380.0
2091,93830.0
2092,108270.0
2093,108580.0
2094,132221.4
2095,107380.0
2096,117150.0
2097,114810.0
2098,132000.0
2099,123480.0
2100,122688.7
2101,82381.1
2102,116520.0
2103,120390.0
2104,113790.0
2105,130656.4
2106,110128.7
2107,167070.0
2108,135625.0
2109,131670.0
2110,117950.0
2111,161750.0
2112,127970.0
2113,106500.0
2114,94290.0
2115,116918.9
2116,128280.3
2117,118412.5
2118,108140.0
2119,111790.0
2120,98010.0
2121,131815.0
2122,116270.0
2123,112800.0
2124,125480.0
2125,126618.3
2126,150950.0
2127,123740.0
2128,110990.0
2129,109950.0
2130,124750.0
2131,163223.8
2132,85780.0
2133,133775.0
2134,126323.0
2135,111279.1
2136,103900.0
2137,132600.0
2138,133590.0
2139,135445.0
2140,142576.0
2141,134625.0
2142,149000.0
2143,150000.0
2144,122123.6
2145,152660.0
2146,143800.0
2147,230473.7
2148,121557.5
2149,140910.0
2150,188430.0
2151,119850.0
2152,203167.0
2153,164180.0
2154,133750.0
2155,140841.0
2156,229774.0
2157,195391.2
2158,191512.5
2159,203210.0
2160,207907.8
2161,233607.8
2162,418048.8
2163,452209.5
2164,272918.3
2165,205150.0
2166,179100.0
2167,227885.0
2168,216761.3
2169,206487.2
2170,200412.0
2171,166405.2
2172,129700.0
2173,161990.0
2174,210150.0
2175,258618.0
2176,333823.5
2177,200701.8
2178,211627.8
2179,185660.0
2180,190600.0
2181,196430.0
2182,212535.0
2183,200175.0
2184,154457.5
2185,154880.0
2186,143790.0
2187,157090.0
2188,138200.0
2189,272560.0
2190,120500.0
2191,131830.4
2192,122250.0
2193,136100.0
2194,123061.4
2195,145670.0
2196,125370.0
2197,134210.0
2198,153172.5
2199,158000.0
2200,129240.0
2201,138180.0
2202,171680.0
2203,169950.0
2204,170690.5
2205,135630.0
2206,158710.0
2207,178650.0
2208,186490.0
2209,222400.0
2210,111610.0
2211,117300.0
2212,127797.5
2213,101383.7
2214,140220.0
2215,108375.0
2216,129610.0
2217,121450.0
2218,108830.0
2219,102875.0
2220,113310.0
2221,406962.5
2222,331008.3
2223,284957.0
2224,171450.0
2225,138350.0
2226,158760.0
2227,220016.1
2228,375490.0
2229,278709.0
2230,161875.0
2231,274978.3
2232,180870.0
2233,200070.0
2234,297764.0
2235,274408.6
2236,292788.3
2237,353968.0
2238,215704.0
2239,165285.0
2240,179554.0
2241,173190.0
2242,136300.0
2243,131375.0
2244,122040.0
2245,125400.0
2246,125196.0
2247,102835.0
2248,123936.0
2249,134400.0
2250,134475.0
2251,160847.1
2252,168650.0
2253,156750.0
2254,168400.0
2255,178585.0
2256,164865.0
2257,178070.0
2258,159815.0
2259,154564.5
2260,176670.0
2261,184005.0
2262,226065.0
2263,319278.7
2264,475402.6
2265,235540.0
2266,326963.9
2267,392214.2
2268,443225.0
2269,170790.0
2270,168060.0
2271,188120.0
2272,221690.0
2273,162640.0
2274,177550.0
2275,199450.0
2276,186893.2
2277,134805.0
2278,119170.0
2279,143840.0
2280,130360.0
2281,179955.0
2282,194584.0
2283,102900.0
2284,123745.0
2285,118950.0
2286,131600.0
2287,480495.3
2288,325337.2
2289,383029.9
2290,474695.9
2291,411691.7
2292,531734.0
2293,416643.1
2294,388545.5
2295,448410.1
2296,290658.6
2297,416789.7
2298,380258.8
2299,351553.4
2300,287800.0
2301,378729.3
2302,273324.8
2303,226345.9
2304,255158.0
2305,217882.8
2306,194190.0
2307,211807.8
2308,210174.0
2309,354421.0
2310,239858.0
2311,196836.0
2312,201384.1
2313,178865.0
2314,212582.8
2315,199978.5
2316,205012.8
2317,209643.8
2318,215850.0
2319,208049.0
2320,200488.7
2321,274393.4
2322,249104.1
2323,232480.0
2324,205708.5
2325,221157.9
2326,200315.2
2327,190080.0
2328,215660.0
2329,173509.0
2330,176750.0
2331,311615.0
2332,357342.6
2333,251638.9
2334,232802.2
2335,220087.8
2336,248151.6
2337,244032.0
2338,283548.0
2339,228385.7
2340,467041.0
2341,238619.0
2342,207690.0
2343,237870.0
2344,193989.5
2345,197852.8
2346,216568.7
2347,210438.7
2348,229481.8
2349,189350.0
2350,317761.2
2351,270619.3
2352,244070.0
2353,261370.2
2354,169050.0
2355,151535.2
2356,182789.5
2357,199875.5
2358,179980.0
2359,135640.0
2360,115210.0
2361,130660.0
2362,212719.0
2363,147230.0
2364,148940.0
2365,204800.0
2366,222949.5
2367,219024.9
2368,231427.0
2369,230590.0
2370,146290.0
2371,143790.0
2372,199840.0
2373,237700.0
2374,277115.0
2375,223750.0
2376,327018.6
2377,277005.0
2378,188720.0
2379,208920.0
2380,154810.0
2381,175664.0
2382,187990.0
2383,194260.0
2384,208025.0
2385,164930.0
2386,128125.0
2387,129810.0
2388,117432.1
2389,135833.9
2390,176550.0
2391,149800.0
2392,124750.0
2393,175140.0
2394,137091.0
2395,162580.0
2396,132990.0
2397,177230.0
2398,121820.0
2399,106510.0
2400,113000.0
2401,125190.0
2402,160000.0
2403,144600.0
2404,157020.0
2405,162850.0
2406,130775.0
2407,146000.0
2408,133725.0
2409,145315.0
2410,149795.0
2411,119890.0
2412,157740.0
2413,134620.0
2414,132125.0
2415,149690.0
2416,145057.5
2417,137763.4
2418,119795.0
2419,123940.0
2420,112090.0
2421,146430.0
2422,132120.0
2423,124050.0
2424,139790.0
2425,246660.0
2426,118125.0
2427,140250.0
2428,144640.0
2429,122975.8
2430,143555.0
2431,137440.0
2432,154325.0
2433,136600.8
2434,155765.0
2435,155290.0
2436,120440.0
2437,128090.0
2438,118825.0
2439,143780.0
2440,130180.0
2441,104460.0
2442,118500.0
2443,141035.3
2444,146475.0
2445,119090.4
2446,126980.0
2447,181580.0
2448,120255.0
2449,105475.0
2450,133340.0
2451,140240.0
2452,131120.0
2453,116880.4
2454,126720.0
2455,115510.4
2456,140940.0
2457,108685.0
2458,123650.0
2459,145197.5
2460,112400.0
2461,104305.0
2462,104060.0
2463,104215.0
2464,125710.0
2465,123480.0
2466,129943.4
2467,129473.0
2468,111100.0
2469,108149.3
2470,161380.5
2471,130140.0
2472,121315.5
2473,125650.0
2474,82280.0
2475,157190.0
2476,115548.0
2477,119980.0
2478,141960.0
2479,111131.6
2480,132250.0
2481,146880.0
2482,132245.0
2483,137890.0
2484,130557.5
2485,113288.0
2486,174500.0
2487,206250.0
2488,126155.0
2489,145050.0
2490,154490.0
2491,110477.6
2492,181380.0
2493,193300.0
2494,184250.0
2495,101000.0
2496,266847.0
2497,139945.0
2498,130803.2
2499,137350.0
2500,141490.0
2501,135717.5
2502,134020.0
2503,93417.6
2504,182207.5
2505,224420.0
2506,283666.1
2507,305984.1
2508,267134.0
2509,231688.0
2510,202942.0
2511,175705.0
2512,203910.0
2513,194090.0
2514,277810.0
2515,156530.0
2516,174280.0
2517,153340.0
2518,160180.0
2519,225442.8
2520,208382.8
2521,192373.3
2522,220085.0
2523,145430.0
2524,149260.0
2525,150470.0
2526,142605.0
2527,136150.0
2528,129098.7
2529,194590.0
2530,123570.0
2531,251432.8
2532,199795.0
2533,206230.0
2534,262848.6
2535,265058.0
2536,266056.8
2537,221525.4
2538,199663.5
2539,187690.0
2540,207665.0
2541,168105.0
2542,189240.0
2543,152100.0
2544,123775.5
2545,124930.0
2546,156220.0
2547,137195.0
2548,168560.0
2549,165830.0
2550,511196.8
2551,175793.2
2552,125802.8
2553,137100.0
2554,106780.0
2555,90730.0
2556,129590.0
2557,130933.4
2558,172780.0
2559,139640.0
2560,134700.0
2561,125890.0
2562,106930.0
2563,125140.0
2564,138000.0
2565,155440.0
2566,172590.0
2567,130285.0
2568,228400.0
2569,196480.0
2570,113595.0
2571,171880.0
2572,142590.0
2573,217450.0
2574,310570.0
2575,139500.0
2576,137080.0
2577,147457.5
2578,111790.0
2579,103725.0
2580,89850.0
2581,137577.5
2582,172970.0
2583,391941.9
2584,151940.0
2585,199037.4
2586,210830.0
2587,162775.0
2588,146300.0
2589,139965.2
2590,245788.3
2591,209125.0
2592,275080.0
2593,333984.1
2594,151000.0
2595,265755.0
2596,394058.5
2597,229490.0
2598,270593.0
2599,394399.1
2600,216100.0
2601,164560.0
2602,103290.0
2603,118935.0
2604,101200.0
2605,104350.0
2606,161620.0
2607,203440.0
2608,194940.0
2609,154490.0
2610,124250.0
2611,157075.0
2612,150450.0
2613,130990.0
2614,125000.0
2615,166640.0
2616,177520.0
2617,228650.0
2618,271460.0
2619,177040.0
2620,168085.0
2621,158185.0
2622,159340.0
2623,227527.0
2624,340269.3
2625,248390.0
2626,174155.1
2627,152840.0
2628,475938.8
2629,457034.0
2630,453673.1
2631,444184.1
2632,440607.8
2633,338232.6
2634,418373.7
2635,159043.2
2636,172680.0
2637,181450.0
2638,220945.6
2639,173720.0
2640,132540.0
2641,126570.0
2642,187814.0
2643,102740.0
2644,128300.0
2645,100300.0
2646,98350.0
2647,101250.0
2648,136650.0
2649,133430.0
2650,100750.0
2651,130280.0
2652,436577.5
2653,271740.0
2654,355259.5
2655,530085.4
2656,400482.8
2657,383833.3
2658,320739.9
2659,282098.3
2660,359906.5
2661,485374.0
2662,486199.0
2663,238426.0
2664,289271.0
2665,343024.3
2666,329266.2
2667,223614.1
2668,218150.0
2669,239127.6
2670,248092.7
2671,198834.0
2672,250460.9
2673,215994.1
2674,244379.8
2675,244644.1
2676,212190.0
2677,177613.5
2678,227590.3
2679,259604.0
2680,255727.6
2681,321000.4
2682,271708.6
2683,436986.1
2684,239049.5
2685,250098.4
2686,275711.7
2687,323519.2
2688,260717.0
2689,211418.7
2690,383460.5
2691,183355.0
2692,163140.0
2693,270616.6
2694,169550.0
2695,204260.0
2696,196027.4
2697,161815.0
2698,182013.5
2699,169120.0
2700,166380.0
2701,173265.0
2702,143055.0
2703,132100.0
2704,144600.0
2705,126873.3
2706,121490.0
2707,127090.0
2708,128850.0
2709,123847.5
2710,131210.0
2711,298050.0
2712,342491.9
2713,158155.0
2714,146534.0
2715,165415.0
2716,174480.0
2717,178774.0
2718,204667.8
2719,177650.0
2720,174990.0
2721,138435.0
2722,154220.0
2723,163390.0
2724,139505.0
2725,134260.0
2726,135330.0
2727,204315.0
2728,177940.0
2729,123335.0
2730,149775.0
2731,128170.0
2732,120060.0
2733,127400.0
2734,169160.0
2735,142635.0
2736,121480.0
2737,132620.0
2738,145430.0
2739,137600.0
2740,167280.0
2741,143435.0
2742,198340.0
2743,164690.0
2744,165490.0
2745,162940.0
2746,138220.0
2747,160750.0
2748,127682.5
2749,146180.0
2750,122820.8
2751,159465.0
2752,273200.0
2753,192940.0
2754,244200.5
2755,119590.0
2756,138240.9
2757,104240.0
2758,105230.0
2759,122205.0
2760,158745.3
2761,135545.0
2762,144330.0
2763,181120.0
2764,153390.0
2765,200350.0
2766,122335.0
2767,123250.0
2768,136040.0
2769,141250.0
2770,133335.0
2771,121725.0
2772,96635.0
2773,153180.0
2774,150043.2
2775,82090.0
2776,122740.8
2777,125225.0
2778,101477.6
2779,125004.6
2780,116490.0
2781,98385.0
2782,118850.0
2783,121738.7
2784,135000.0
2785,138170.0
2786,108450.0
2787,112150.0
2788,98150.0
2789,141490.0
2790,107125.0
2791,130870.0
2792,114025.0
2793,80990.0
2794,110965.0
2795,104365.0
2796,99375.0
2797,152573.4
2798,109450.0
2799,114010.0
2800,105425.0
2801,101890.0
2802,124925.0
2803,156270.0
2804,137057.5
2805,112665.0
2806,122533.3
2807,179780.0
2808,156655.0
2809,130840.0
2810,131460.0
2811,147200.0
2812,161815.0
2813,166480.0
2814,166790.5
2815,90860.0
2816,243400.0
